sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,44.02010050251256,-1.2814106987042995,-2.0337991461748293,-1.1669382808076623,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,44.321608040201,-1.3101589085619683,-2.0879654696408,-1.196271487315202,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,44.62311557788944,-1.3384295797905112,-2.1409674948267345,-1.2252268668114403,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,44.92462311557789,-1.366185531453374,-2.1926947890099595,-1.253763448938263,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,45.226130653266324,-1.3933895826139997,-2.2430369194677997,-1.2818402633375567,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,45.52763819095477,-1.4200045523358327,-2.291883453477585,-1.3094163396512097,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,45.82914572864321,-1.4459932596823184,-2.339123958316641,-1.3364507075211103,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,46.130653266331656,-1.4713185237168984,-2.384648001262295,-1.3629023965891431,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,46.4321608040201,-1.49594316350302,-2.428345149591874,-1.388730436497197,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,46.73366834170854,-1.5198299981041248,-2.470104970582703,-1.4138938568871586,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,47.03517587939698,-1.5429418465836582,-2.509817031512113,-1.4383516874009161,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,47.336683417085425,-1.5652415280050658,-2.547370899657428,-1.4620629576803559,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,47.63819095477386,-1.58669186143179,-2.582656976071735,-1.484898873906856,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,47.939698492462306,-1.607255665927274,-2.615574414322101,-1.5066485334831643,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,48.24120603015075,-1.6268957605549659,-2.646040463676115,-1.5275907176291514,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,48.54271356783919,-1.6455749643783064,-2.674067527524281,-1.5476887061590683,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,48.84422110552764,-1.6632560964607421,-2.699710626138763,-1.5669057788871665,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,49.145728643216074,-1.6799019758657145,-2.7230249808147517,-1.585205215627696,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,49.44723618090452,-1.6954754216566705,-2.744065812847439,-1.6025304365455502,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,49.74874371859296,-1.7099392660947066,-2.7628883435320164,-1.6172236172806702,,2014-2024,Shot Distance
